Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added At,Genres,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Play Count
void,void,Lola Violet,2024-08-23,146666,30,2025-03-20T21:10:48Z,,0.639,6.0,-5.718,0.0443,0.0181,0.0,0.246,0.512,143.918,4.0,3.0
ROCKSTAR,ROCKSTAR,KANNER,2024-12-06,158769,34,2025-03-20T21:10:48Z,,0.575,4.0,-5.409,0.11,0.0543,0.0,0.178,0.38,130.041,4.0,31.0
too bad for us,rosie,ROSÉ,2024-12-06,236248,71,2025-03-20T21:10:48Z,k-pop,0.53,11.0,-6.121,0.0324,0.309,0.0,0.304,0.364,83.953,4.0,6.0
FOMO,FOMO,PEGGY,2024-12-13,199363,46,2025-03-20T21:10:48Z,,0.422,5.0,-7.464,0.104,0.78,2.71e-06,0.18,0.241,188.765,3.0,1.0
Hunt You Down,Hunt You Down,ALT BLK ERA,2024-12-11,168932,38,2025-03-20T21:10:48Z,,0.59,8.0,-6.204,0.0309,0.00414,0.000812,0.0904,0.647,129.984,4.0,2.0
A Nonsense Christmas,fruitcake,Sabrina Carpenter,2023-11-17,153099,64,2025-03-20T21:10:48Z,,0.711,8.0,-4.089,0.0409,0.0082,0.0,0.133,0.63,139.035,4.0,1.0
Under the Tree (from “That Christmas”),Under the Tree (from “That Christmas”),Ed Sheeran,2024-11-26,242826,60,2025-03-20T21:10:48Z,soft pop,0.41,0.0,-8.129,0.0321,0.918,2.08e-05,0.1,0.353,116.906,3.0,1.0
ON,MAP OF THE SOUL : 7,BTS,2020-02-21,246380,70,2025-03-20T21:10:48Z,k-pop,0.583,9.0,-5.146,0.099,0.118,0.0,0.338,0.437,105.935,4.0,1.0
Talk that Talk,BETWEEN 1&2,TWICE,2022-08-26,177466,68,2025-03-20T21:10:48Z,k-pop,0.772,3.0,-2.438,0.124,0.136,0.0,0.334,0.783,119.973,4.0,1.0
Run,The Most Beautiful Moment in Life Pt.2,BTS,2015-11-30,236748,68,2025-03-20T21:10:48Z,k-pop,0.554,11.0,-3.02,0.0513,0.00146,0.0,0.0998,0.55,132.896,4.0,1.0
All Black Mansion,A Haunted House,LEXXE,2024-10-02,186285,23,2025-03-20T21:10:48Z,,0.632,1.0,-7.632,0.0525,0.000476,0.00764,0.192,0.322,104.975,4.0,3.0
The Bottom,This Is What It Feels Like,Gracie Abrams,2021-11-12,180488,63,2025-03-20T21:10:48Z,,0.722,5.0,-5.072,0.185,0.414,9.2e-06,0.133,0.903,94.512,3.0,2.0
Close To You,The Secret of Us,Gracie Abrams,2024-06-20,225973,83,2025-03-20T21:10:48Z,,0.586,6.0,-7.984,0.0775,0.0236,0.000124,0.0925,0.302,121.927,4.0,7.0
Blowing Smoke,The Secret of Us,Gracie Abrams,2024-06-20,232280,74,2025-03-20T21:10:48Z,,0.622,11.0,-5.115,0.0887,0.257,0.0,0.088,0.371,140.023,4.0,1.0
Mess It Up,Mess It Up,Gracie Abrams,2021-05-07,171280,79,2025-03-20T21:10:48Z,,0.765,0.0,-4.528,0.12,0.245,8.21e-05,0.154,0.36,132.992,4.0,4.0
I know it won't work,Good Riddance (Deluxe),Gracie Abrams,2023-06-16,245629,78,2025-03-20T21:10:48Z,,0.654,5.0,-8.95,0.0557,0.536,3.37e-05,0.136,0.468,119.896,4.0,1.0
Feels Like,This Is What It Feels Like,Gracie Abrams,2021-11-12,152317,76,2025-03-20T21:10:48Z,,0.617,11.0,-7.359,0.0458,0.702,0.000216,0.121,0.176,144.99,4.0,2.0
I Told You Things,The Secret of Us (Deluxe),Gracie Abrams,2024-10-18,221207,70,2025-03-20T21:10:48Z,,0.642,5.0,-7.497,0.0388,0.902,2.54e-06,0.104,0.429,117.944,4.0,1.0
Packing It Up,The Secret of Us (Deluxe),Gracie Abrams,2024-10-18,164109,67,2025-03-20T21:10:48Z,,0.662,2.0,-7.207,0.0475,0.77,0.0,0.277,0.666,115.777,4.0,1.0
"Everywhere, Everything (with Gracie Abrams)",Stick Season (Forever),"Noah Kahan,Gracie Abrams",2024-02-09,257668,75,2025-03-20T21:10:48Z,,0.299,11.0,-9.731,0.0372,0.538,0.0,0.133,0.278,179.664,3.0,1.0
Where do we go now?,Good Riddance (Deluxe),Gracie Abrams,2023-06-16,243599,70,2025-03-20T21:10:48Z,,0.615,10.0,-10.677,0.0415,0.438,0.0471,0.116,0.674,151.034,4.0,1.0
Tough Love,The Secret of Us,Gracie Abrams,2024-06-21,169146,71,2025-03-20T21:10:48Z,,0.554,0.0,-4.334,0.0717,0.37,0.0,0.0919,0.664,89.873,4.0,2.0
Walkin On Water,HOP,Stray Kids,2024-12-13,148810,78,2025-03-20T21:10:48Z,k-pop,0.557,6.0,-1.593,0.267,0.0519,0.0,0.163,0.91,190.195,4.0,20.0
Bounce Back,HOP,Stray Kids,2024-12-13,183706,69,2025-03-20T21:10:48Z,k-pop,0.625,9.0,-2.465,0.0472,0.000879,1.45e-05,0.0625,0.487,98.03,4.0,1.0
Like It Like It,STRATEGY,TWICE,2024-12-06,182466,62,2025-03-20T21:10:48Z,k-pop,0.629,10.0,-3.131,0.0653,0.16,0.0,0.0905,0.85,149.975,4.0,2.0
Kiss My Troubles Away,STRATEGY,TWICE,2024-12-06,174253,61,2025-03-20T21:10:48Z,k-pop,0.692,10.0,-3.363,0.0517,0.045,0.0,0.105,0.9,139.99,4.0,2.0
Between Us,Between Us,Ali Kaj,2024-03-10,178256,49,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.532,10.0,-15.089,0.108,0.954,0.739,0.307,0.102,55.282,3.0,2.0
Up In The Clouds Again,Up In The Clouds Again,astra division,2024-07-12,127856,54,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.654,10.0,-15.25,0.117,0.934,0.88,0.322,0.557,62.942,4.0,2.0
blossom,blossom,ai sayuri,2023-12-15,137142,48,2025-03-20T21:10:48Z,lo-fi,0.501,8.0,-20.692,0.0333,0.963,0.942,0.123,0.153,139.855,4.0,3.0
projection,projection,love_eight,2022-08-12,158222,53,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.923,7.0,-12.418,0.0634,0.78,0.931,0.0987,0.503,124.98,4.0,2.0
aries,aries,$imba,2024-03-22,125291,46,2025-03-20T21:10:48Z,lo-fi,0.516,0.0,-16.443,0.0561,0.924,0.957,0.128,0.297,120.052,4.0,2.0
We Are Love,Amont,Lucavietski,2022-01-31,117567,49,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.824,6.0,-19.637,0.0695,0.665,0.322,0.0777,0.0867,148.11,4.0,2.0
Tough Night,Tough Night,Thin Wire,2023-10-31,107082,57,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.704,3.0,-12.648,0.105,0.916,0.881,0.154,0.755,131.992,4.0,2.0
Altitude,Altitude,Tales of Urbania,2023-12-15,131069,49,2025-03-20T21:10:48Z,lo-fi,0.605,9.0,-21.113,0.0382,0.389,0.84,0.369,0.0654,104.009,4.0,2.0
Comet,Comet,Sama & Nabi,2024-10-18,174556,48,2025-03-20T21:10:48Z,,0.696,3.0,-20.797,0.0836,0.937,0.924,0.0941,0.353,138.062,4.0,2.0
free bloom,free bloom,Twiggy Fiz,2024-02-18,166585,41,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.752,0.0,-10.182,0.0588,0.767,0.906,0.109,0.17,136.062,4.0,2.0
night train,night train,sienna whisper,2024-03-15,136760,45,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.719,0.0,-18.018,0.0364,0.731,0.908,0.111,0.258,115.062,4.0,2.0
BSQT,BSQT,W8lss,2024-12-01,115601,48,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.773,5.0,-10.038,0.0454,0.712,0.822,0.117,0.231,83.012,4.0,2.0
Cali Peaches,Cali Peaches,Meryl Street,2022-08-26,147000,45,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.713,3.0,-8.793,0.0583,0.157,0.86,0.132,0.311,79.982,4.0,2.0
Multiply,Multiply,A & C,2023-11-24,126000,55,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.795,10.0,-10.65,0.112,0.685,0.934,0.11,0.428,75.968,4.0,2.0
Motivation,Motivation,Mr Argyle,2024-12-06,141176,48,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.798,5.0,-11.578,0.0718,0.16,0.868,0.108,0.295,170.046,4.0,2.0
calathea,calathea,Kolorama,2024-01-12,106946,46,2025-03-20T21:10:48Z,lo-fi,0.582,11.0,-21.019,0.0555,0.972,0.895,0.0964,0.181,133.856,4.0,2.0
as the mist clears,as the mist clears,lilibu,2024-12-01,174158,50,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.617,10.0,-12.548,0.0727,0.785,0.901,0.0996,0.196,83.034,4.0,2.0
Seasons,Seasons,M.I Hakone,2023-10-20,124336,53,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.804,8.0,-10.686,0.244,0.887,0.888,0.107,0.74,76.992,4.0,2.0
Make It,Make It,Berhanio,2024-09-08,118153,50,2025-03-20T21:10:48Z,lo-fi beats,,,,,,,,,,,2.0
embrace,embrace,sellar,2024-10-20,144791,52,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.652,8.0,-18.85,0.224,0.908,0.847,0.35,0.275,80.03,4.0,1.0
Lost,Lost,Slowday,2024-09-01,144000,39,2025-03-20T21:10:48Z,lo-fi,0.548,3.0,-18.711,0.0308,0.96,0.954,0.1,0.0993,149.94,4.0,2.0
Avenues,Avenues,Quinn Rain,2024-06-18,149504,47,2025-03-20T21:10:48Z,lo-fi beats,0.694,8.0,-10.449,0.0555,0.394,0.932,0.13,0.309,77.063,4.0,2.0
Dad's Typewriter Feels,Once Again,Looper Boy,2024-07-09,168000,47,2025-03-20T21:10:48Z,,0.751,0.0,-15.65,0.0516,0.888,0.692,0.108,0.595,80.008,4.0,2.0
Vortex,Vortex,Zeitgeister,2024-08-18,124556,50,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.766,0.0,-17.886,0.117,0.897,0.934,0.103,0.237,158.049,4.0,2.0
The Extra Mile,The Extra Mile,Robot Age,2024-10-18,127808,55,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.786,4.0,-15.087,0.0529,0.88,0.918,0.111,0.383,145.966,4.0,2.0
SoulShower,SoulShower,Bus Topp,2023-11-26,193958,54,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.422,5.0,-23.049,0.0546,0.871,0.886,0.0989,0.0981,69.004,4.0,2.0
machine,machine,aroramo,2024-12-08,128000,56,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.801,7.0,-14.755,0.144,0.719,0.85,0.103,0.394,149.935,3.0,2.0
Swaype,Swaype,Wavy Naps,2023-10-13,145945,50,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.574,4.0,-11.081,0.0477,0.788,0.92,0.0834,0.37,148.132,3.0,2.0
Rooftop Nights,Rooftop Nights,My Lucid Dreams,2024-06-14,132537,47,2025-03-20T21:10:48Z,lo-fi,0.735,7.0,-14.844,0.0443,0.828,0.825,0.104,0.189,134.031,4.0,2.0
green velvet,green velvet,Chekkerz,2023-11-19,131625,47,2025-03-20T21:10:48Z,lo-fi,0.457,3.0,-20.875,0.0392,0.94,0.823,0.115,0.111,105.035,4.0,2.0
wintersun,wintersun,Clocktown Stars,2024-01-28,123750,46,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.228,5.0,-18.447,0.0512,0.955,0.937,0.373,0.0901,64.075,3.0,2.0
peaceful,peaceful,Tooslo,2023-12-15,127918,51,2025-03-20T21:10:48Z,lo-fi,0.612,10.0,-18.742,0.041,0.84,0.894,0.149,0.103,144.198,4.0,2.0
Our Souls,Our Souls,Akkoro,2024-09-01,156250,47,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.597,6.0,-18.67,0.0988,0.915,0.934,0.105,0.0383,68.009,4.0,2.0
Softly Whispering,Softly Whispering,Convivial,2023-10-20,187022,53,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.643,5.0,-17.989,0.039,0.825,0.921,0.0959,0.152,130.014,4.0,2.0
freddie and me,freddie and me,Ramsey Road,2024-06-09,126522,42,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.756,10.0,-11.731,0.0538,0.611,0.931,0.111,0.223,76.011,4.0,2.0
catch me,catch me,knock on wood,2023-10-22,151958,51,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.633,10.0,-17.371,0.0849,0.958,0.946,0.106,0.0397,77.0,3.0,2.0
find a way,find a way,Dusty Kadinsky,2024-08-30,123000,56,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.781,10.0,-9.211,0.0678,0.91,0.77,0.136,0.797,79.959,4.0,1.0
sun silhouette,sun silhouette,lilibu,2024-09-08,185688,44,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.684,9.0,-11.49,0.0856,0.784,0.742,0.108,0.282,71.099,4.0,1.0
glow,glow,low&slow,2023-11-24,129451,54,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.891,11.0,-10.08,0.0847,0.941,0.931,0.167,0.331,132.972,4.0,1.0
Dream Drift,Dream Drift,Dozy Duzzn,2024-07-07,124285,60,2025-03-20T21:10:48Z,lo-fi,0.686,10.0,-23.875,0.038,0.952,0.948,0.102,0.146,112.07,4.0,1.0
Dr3amScape,Dr3amScape,Zeitgeister,2024-11-29,123000,45,2025-03-20T21:10:48Z,"lo-fi beats,lo-fi",0.748,6.0,-14.896,0.321,0.78,0.952,0.125,0.32,80.021,4.0,1.0
Djose Temple,Djose Temple,Naguro,2022-12-09,108800,42,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.545,11.0,-11.17,0.0326,0.696,0.857,0.0999,0.0692,75.032,4.0,1.0
Into The Night,Into The Night,makse,2024-01-12,172434,41,2025-03-20T21:10:48Z,lo-fi,0.496,0.0,-25.812,0.0379,0.881,0.909,0.0887,0.12,68.964,4.0,1.0
Snooze Groove,Snooze Groove,Dozy Duzzn,2024-08-18,124324,49,2025-03-20T21:10:48Z,lo-fi,0.335,8.0,-26.628,0.0705,0.984,0.936,0.107,0.299,111.893,4.0,2.0
Papaoutai,racine carrée,Stromae,2013-01-01,232146,73,2025-03-20T21:10:48Z,french pop,0.732,10.0,-7.264,0.0878,0.0266,0.0,0.0642,0.253,116.015,4.0,1.0
L’enfer,L’enfer,Stromae,2022-01-09,189720,61,2025-03-20T21:10:48Z,french pop,0.4,2.0,-8.381,0.177,0.33,0.0,0.241,0.606,177.595,4.0,1.0
Tous les mêmes,racine carrée,Stromae,2013-01-01,210933,71,2025-03-20T21:10:48Z,french pop,0.701,5.0,-9.061,0.165,0.223,0.00219,0.279,0.646,109.96,4.0,8.0
Collaboration,Vol. 3: Arcane League of Legends (Season 2 Original Score),Arcane,2024-11-24,104386,47,2025-03-20T21:10:48Z,,0.642,5.0,-14.405,0.0735,0.829,0.926,0.0986,0.754,160.041,4.0,1.0
CHIHIRO,HIT ME HARD AND SOFT,Billie Eilish,2024-05-17,303440,89,2025-03-20T21:10:48Z,,0.7,7.0,-12.531,0.0529,0.144,0.879,0.083,0.521,110.015,4.0,4.0
Spin The Wheel (from the series Arcane League of Legends),Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),"Arcane,League of Legends",2024-11-23,155773,67,2025-03-20T21:10:48Z,,0.446,8.0,-8.321,0.028,0.517,3.66e-05,0.101,0.518,111.888,3.0,7.0
LET THE WORLD BURN,LET THE WORLD BURN,Chris Grey,2024-03-08,163290,75,2025-03-20T21:10:48Z,,0.377,5.0,-6.934,0.0311,0.128,0.0,0.163,0.248,92.89,4.0,5.0
Fils de joie,Multitude,Stromae,2022-03-03,195440,61,2025-03-20T21:10:48Z,french pop,0.547,1.0,-7.789,0.25,0.46,4.15e-06,0.0775,0.882,62.526,4.0,7.0
Suivre le soleil,Amazona,Vanille,2019-06-07,158680,60,2025-03-20T21:10:48Z,french pop,0.624,7.0,-7.223,0.0326,0.49,0.00104,0.101,0.445,146.038,4.0,4.0
Santé,Multitude,Stromae,2022-03-03,191000,63,2025-03-20T21:10:48Z,french pop,0.795,0.0,-6.415,0.332,0.135,2.51e-05,0.0414,0.844,137.92,3.0,7.0
Study Focus Loop Noise (Loopable no fade),White Noise For Study - Loopable no fade,"Dream Supplier,Study Focus Help,Background White Noise",2021-04-02,142222,55,2025-03-20T21:10:48Z,,,,,,,,,,,,2.0
Homework White Noise Focus (Loopable no fade),White Noise For Study,"Dream Supplier,Study Focus Help,Background White Noise",2023-05-12,142222,43,2025-03-20T21:10:48Z,,0.146,7.0,-27.947,0.104,0.922,0.731,0.113,0.0195,104.955,3.0,2.0
Brown Static Noise 350 hz For Studying (Loopable no fade),White Noise For Study - Loopable no fade,"Dream Supplier,Study Focus Help,Background White Noise",2021-04-02,142222,48,2025-03-20T21:10:48Z,,0.0715,1.0,-35.943,0.176,0.978,0.444,0.112,0.0201,81.061,1.0,1.0
Focus at Work - Brown Noise - Loopable),White Noise For Study,"Dream Supplier,Study Focus Help,Background White Noise",2023-05-12,142222,41,2025-03-20T21:10:48Z,,0.152,9.0,-26.755,0.125,0.714,0.827,0.111,0.00575,79.703,4.0,1.0
Study Help Focus White Noise (Loopable no fade),White Noise For Study,"Dream Supplier,Study Focus Help,Background White Noise",2023-05-12,142221,39,2025-03-20T21:10:48Z,,0.17,10.0,-26.713,0.178,0.913,1.0,0.111,1e-05,89.942,4.0,1.0
Homeschool Focus White Noise (Loopable no fade),White Noise For Study - Loopable no fade,"Dream Supplier,Study Focus Help,Background White Noise",2021-04-02,142222,42,2025-03-20T21:10:48Z,,,,,,,,,,,,1.0
Rain Drops Study Noise Exam (Loopable no fade),White Noise For Study - Loopable no fade,"Dream Supplier,Study Focus Help,Background White Noise",2021-04-02,142222,46,2025-03-20T21:10:48Z,,0.14,6.0,-25.713,0.0534,0.146,0.865,0.855,0.00711,164.844,4.0,1.0
Ma Meilleure Ennemie (from the series Arcane League of Legends),Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae,Pomme,Arcane",2024-11-23,147973,82,2025-03-20T21:10:48Z,"french pop,chanson",0.678,4.0,-7.926,0.0962,0.00465,0.000936,0.278,0.374,88.0,4.0,26.0
carmen,racine carrée,Stromae,2013-01-01,189026,60,2025-03-20T21:10:48Z,french pop,0.661,8.0,-8.008,0.11,0.0208,0.000134,0.384,0.551,149.996,4.0,3.0
C’est que du bonheur,Multitude,Stromae,2022-03-03,162226,52,2025-03-20T21:10:48Z,french pop,0.867,7.0,-7.964,0.172,0.317,8.35e-05,0.106,0.638,98.037,4.0,3.0
Au revoir mon amour,Au revoir mon amour,Zélie,2022-10-12,153931,46,2025-03-20T21:10:48Z,french pop,0.582,10.0,-17.843,0.0486,0.948,2.61e-05,0.088,0.433,145.069,3.0,8.0
did i tell u that i miss u,did i tell u that i miss u,adore,2024-05-30,115921,80,2025-03-20T21:10:48Z,,0.575,9.0,-8.729,0.0357,0.165,0.79,0.343,0.236,111.776,4.0,5.0
You Get Me So High,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,153000,80,2025-03-20T21:10:48Z,,0.551,7.0,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,4.0,6.0
Formidable,racine carrée,Stromae,2013-01-01,213933,71,2025-03-20T21:10:48Z,french pop,0.513,4.0,-9.055,0.19,0.0986,0.0,0.146,0.498,70.568,4.0,4.0
Gateway Drug,Gateway Drug,Daniel Seavey,2024-10-11,180000,57,2025-03-20T21:10:48Z,,0.759,11.0,-4.785,0.0335,0.0394,0.0,0.0743,0.96,120.008,4.0,1.0
guilty conscience,THINK LATER,Tate McRae,2023-12-08,152049,69,2025-03-20T21:10:48Z,,0.763,8.0,-3.666,0.0371,0.268,0.0,0.0681,0.749,98.018,4.0,1.0
Fantastic (from the series Arcane League of Legends),Arcane League of Legends: Season 2 (Soundtrack from the Animated Series),"Arcane,King Princess",2024-11-23,184960,74,2025-03-20T21:10:48Z,,0.555,5.0,-6.569,0.0271,0.00435,0.000674,0.153,0.286,106.003,4.0,6.0
Les glaçons,Les glaçons,Madeleine,2023-03-10,158000,34,2025-03-20T21:10:48Z,french pop,0.811,0.0,-10.257,0.0321,0.788,4.12e-05,0.0892,0.578,110.007,4.0,3.0
Disco,Disco,Surf Curse,2019-06-12,152760,80,2025-03-20T21:10:48Z,indie,0.473,11.0,-8.698,0.0291,0.0253,0.000366,0.19,0.782,173.083,4.0,4.0
Am I,Am I,Ayla Tesler-Mabé,2024-12-06,224308,22,2025-03-20T21:10:48Z,,0.57,7.0,-7.621,0.0234,0.0376,1.07e-05,0.077,0.671,90.026,4.0,1.0
One Brick At A Time,I Hope You Can't Relate,Fraser Morgan,2024-11-01,187473,7,2025-03-20T21:10:48Z,folk punk,0.67,2.0,-8.323,0.305,0.209,0.0,0.0704,0.75,119.009,4.0,1.0
Hymn to Virgil,Unreal Unearth: Unending,Hozier,2024-12-06,202937,64,2025-03-20T21:10:48Z,,0.535,1.0,-6.796,0.0345,0.107,0.00011,0.109,0.0616,129.906,4.0,3.0
BMF,SOS Deluxe: LANA,SZA,2024-12-20,180746,89,2025-03-20T21:10:48Z,r&b,0.792,10.0,-8.528,0.0307,0.506,0.0166,0.087,0.972,128.023,4.0,6.0
Real Man,This Is How Tomorrow Moves,beabadoobee,2024-08-09,160600,84,2025-03-20T21:10:48Z,bedroom pop,0.555,10.0,-5.94,0.0342,0.636,0.0,0.146,0.442,129.986,4.0,2.0
Tek It,Running,Cafuné,2021-07-20,191823,81,2025-03-20T21:10:48Z,,0.423,8.0,-5.354,0.0655,6.53e-05,0.0,0.269,0.596,146.995,4.0,1.0
22,Red (Deluxe Edition),Taylor Swift,2012-10-22,230133,52,2025-03-20T21:10:48Z,,0.658,7.0,-6.561,0.0378,0.00215,0.0013,0.0752,0.668,104.007,4.0,1.0
We Are Never Ever Getting Back Together (Taylor's Version),Red (Taylor's Version),Taylor Swift,2021-11-12,193146,73,2025-03-20T21:10:48Z,,0.567,7.0,-6.139,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,4.0,1.0
Hold my hand (HAN),HOP,Stray Kids,2024-12-13,179400,71,2025-03-20T21:10:48Z,k-pop,0.516,5.0,-3.073,0.421,0.00217,0.0,0.33,0.471,160.038,4.0,6.0
Youth (Lee Know),HOP,Stray Kids,2024-12-13,160173,71,2025-03-20T21:10:48Z,k-pop,0.706,8.0,-2.634,0.0931,0.139,0.0,0.0681,0.768,109.978,4.0,5.0
As we are (Seungmin),HOP,Stray Kids,2024-12-13,213573,69,2025-03-20T21:10:48Z,k-pop,0.548,4.0,-3.779,0.0263,0.034,0.0,0.137,0.428,144.005,4.0,5.0
So Good (Hyunjin),HOP,Stray Kids,2024-12-13,168640,73,2025-03-20T21:10:48Z,k-pop,0.772,10.0,-3.368,0.142,0.121,6.7e-06,0.235,0.493,93.966,4.0,5.0
sunflower,aurora,owlh,2020-07-17,167874,47,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.675,10.0,-8.461,0.0377,0.457,0.663,0.0922,0.235,163.031,4.0,9.0
Passionfruit,Feelin' Cute,<3BEAT,2022-05-13,242666,43,2025-03-20T21:10:48Z,lo-fi,0.609,8.0,-14.12,0.131,0.608,0.866,0.544,0.556,179.966,4.0,9.0
Castle on the Hill,Stressed Success,<3BEAT,2024-08-23,244416,42,2025-03-20T21:10:48Z,lo-fi,0.721,2.0,-9.75,0.132,0.304,0.777,0.42,0.303,140.012,4.0,7.0
Bitter Sweet Symphony,003 (other people's songs),lokash,2024-04-12,210461,42,2025-03-20T21:10:48Z,lo-fi,0.8,9.0,-12.913,0.0333,0.807,0.903,0.0954,0.541,130.023,4.0,6.0
timbert dies,timbert dies,timbert,2024-08-23,182647,32,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.579,4.0,-18.802,0.0321,0.867,0.807,0.416,0.0876,90.012,4.0,6.0
Flute,Flute,timbert,2024-09-06,179129,32,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.434,0.0,-18.989,0.0316,0.785,0.933,0.143,0.101,87.981,4.0,6.0
you broke me first,Suncovers,owlh,2023-02-24,189798,42,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.694,1.0,-12.401,0.0378,0.381,0.936,0.0864,0.35,124.007,4.0,6.0
Eyes Blue Like The Atlantic,001 (other people's songs),lokash,2021-12-17,140186,40,2025-03-20T21:10:48Z,lo-fi,0.678,6.0,-12.228,0.0387,0.564,0.889,0.112,0.579,139.121,4.0,4.0
Can't Tame Her,003 (other people's songs),lokash,2024-04-12,193235,39,2025-03-20T21:10:48Z,lo-fi,0.587,6.0,-13.159,0.0316,0.973,0.903,0.102,0.37,135.996,4.0,4.0
used to be young,stories,rosarummet,2024-02-02,184000,41,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.694,4.0,-13.886,0.0643,0.366,0.918,0.141,0.424,149.969,4.0,3.0
HALLUCINATION (I.N),HOP,Stray Kids,2024-12-13,163093,71,2025-03-20T21:10:48Z,k-pop,0.702,4.0,-2.391,0.089,0.0149,0.0,0.31,0.609,166.217,4.0,3.0
ULTRA (Changbin),HOP,Stray Kids,2024-12-13,147400,69,2025-03-20T21:10:48Z,k-pop,0.573,5.0,-2.268,0.374,0.0165,1.85e-05,0.051,0.631,180.019,4.0,3.0
HOMEWRECKED,HOMEWRECKED,ADÉLA,2024-09-13,174590,56,2025-03-20T21:10:48Z,,0.475,11.0,-5.856,0.0676,0.00622,0.0,0.648,0.479,120.104,4.0,1.0
3AM,Luna,AGA,2018-01-22,266289,44,2025-03-20T21:10:48Z,"cantopop,c-pop",0.58,1.0,-8.423,0.0876,0.675,0.0,0.197,0.459,88.956,4.0,22.0
Sunset Lover,002 (other people's songs),lokash,2022-07-01,178296,40,2025-03-20T21:10:48Z,lo-fi,0.551,7.0,-13.403,0.0493,0.86,0.853,0.151,0.296,87.947,4.0,2.0
Last Night,undercover,owlh,2023-11-24,160059,39,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.672,4.0,-6.47,0.0252,0.0517,0.931,0.105,0.247,99.001,4.0,2.0
Jocelyn Flores,001 (other people's songs),lokash,2021-12-17,124166,39,2025-03-20T21:10:48Z,lo-fi,0.718,11.0,-12.474,0.0351,0.801,0.853,0.103,0.28,72.02,4.0,2.0
Red Bottom Sky,I've Seen You Somewhere Before,Miro Mas,2022-05-13,212720,39,2025-03-20T21:10:48Z,lo-fi,0.584,5.0,-16.245,0.292,0.965,0.824,0.125,0.345,119.612,4.0,2.0
Love The Way You Lie,Feelin' Cute,<3BEAT,2022-05-13,228269,41,2025-03-20T21:10:48Z,lo-fi,0.633,10.0,-15.217,0.0458,0.904,0.893,0.321,0.119,155.968,4.0,2.0
Peaches,001 (other people's songs),lokash,2021-12-17,170487,40,2025-03-20T21:10:48Z,lo-fi,0.714,0.0,-12.742,0.0676,0.458,0.865,0.0973,0.192,163.804,4.0,2.0
High and Dry,003 (other people's songs),lokash,2024-04-12,261959,39,2025-03-20T21:10:48Z,lo-fi,0.718,9.0,-14.701,0.0556,0.884,0.838,0.103,0.328,82.019,4.0,2.0
I Wanna Be Yours,003 (other people's songs),lokash,2024-04-12,170909,40,2025-03-20T21:10:48Z,lo-fi,0.662,0.0,-18.846,0.0427,0.933,0.955,0.0989,0.675,132.075,4.0,3.0
July,undercover,owlh,2023-11-24,147692,40,2025-03-20T21:10:48Z,"lo-fi,lo-fi beats",0.856,9.0,-7.006,0.0556,0.435,0.914,0.329,0.478,143.017,4.0,2.0
