ts,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name
2022-11-06T21:36:52Z,Home,Luke Chiang,Home
2022-11-06T21:39:52Z,Used to Me,Luke Chiang,Used to Me
2022-11-06T21:43:22Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-06T21:47:12Z,May I Ask,Luke Chiang,May I Ask
2022-11-06T21:50:12Z,Used to Me,Luke Chiang,Used to Me
2022-11-06T21:52:26Z,IF I DON'T TEXT YOU FIRST,Tiffany Day,IF I DON'T TEXT YOU FIRST
2022-11-06T21:54:59Z,Time,Dane Amar,East Daygo Popstar
2022-11-06T21:57:41Z,confidence in me,Rangga Jones,confidence in me
2022-11-06T22:00:03Z,best me i can,Gareth.T,best me i can
2022-11-06T22:01:33Z,Strawberries and Wine - Acoustic,Jaylon Ashaun,Strawberries and Wine
2022-11-06T22:04:27Z,IT'S YOU (feat. keshi),MAX,IT'S YOU (feat. keshi)
2022-11-06T22:05:25Z,11:23,mj apanay,seen 11:23 pm
2022-11-06T22:14:27Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-06T22:18:18Z,May I Ask,Luke Chiang,May I Ask
2022-11-06T22:22:12Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-06T22:25:13Z,Used to Me,Luke Chiang,Used to Me
2022-11-06T22:28:04Z,Home,Luke Chiang,Home
2022-11-06T22:31:35Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-06T22:35:26Z,May I Ask,Luke Chiang,May I Ask
2022-11-06T22:39:20Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-06T22:42:20Z,Used to Me,Luke Chiang,Used to Me
2022-11-06T22:45:12Z,Home,Luke Chiang,Home
2022-11-06T22:48:42Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-06T22:52:33Z,May I Ask,Luke Chiang,May I Ask
2022-11-06T22:56:28Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-06T22:59:28Z,Used to Me,Luke Chiang,Used to Me
2022-11-06T23:02:20Z,Home,Luke Chiang,Home
2022-11-06T23:52:21Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-07T00:58:15Z,May I Ask,Luke Chiang,May I Ask
2022-11-07T01:00:57Z,Prologue: Invisible,Sophia Anne Caruso,Beetlejuice
2022-11-07T01:04:41Z,"The Whole ""Being Dead"" Thing",Alex Brightman,Beetlejuice
2022-11-07T01:08:23Z,"Ready Set, Not Yet",Rob McClure,Beetlejuice
2022-11-07T01:10:03Z,"The Whole ""Being Dead"" Thing, Pt. 2",Alex Brightman,Beetlejuice
2022-11-07T01:13:07Z,Dead Mom,Sophia Anne Caruso,Beetlejuice
2022-11-07T01:16:52Z,Fright of Their Lives,Alex Brightman,Beetlejuice
2022-11-07T01:17:51Z,Ready Set - Reprise,Rob McClure,Beetlejuice
2022-11-07T01:21:03Z,No Reason,Leslie Kritzer,Beetlejuice
2022-11-07T01:22:51Z,Invisible (Reprise) / On the Roof,Alex Brightman,Beetlejuice
2022-11-07T01:26:46Z,Say My Name,Alex Brightman,Beetlejuice
2022-11-07T01:38:53Z,Day-O (The Banana Boat Song) - Act 1 Finale,Leslie Kritzer,Beetlejuice
2022-11-07T02:48:15Z,June,Charlie Burg,"Two, Moonlight"
2022-11-07T02:48:46Z,506,Morat,506
2022-11-07T02:50:46Z,No Se Va,Morat,Balas Perdidas
2022-11-07T02:51:42Z,Causa Perdida,Morat,Balas Perdidas
2022-11-07T02:51:50Z,Causa Y Efecto,Paulina Rubio,Gran City Pop
2022-11-07T02:58:04Z,Causa Perdida,Morat,Balas Perdidas
2022-11-07T02:58:08Z,Your Soul,Forrest.,Warm
2022-11-07T02:58:42Z,Mango,Peach Tree Rascals,Mango
2022-11-07T02:59:08Z,Sunday,Office Hours,Sunday
2022-11-07T02:59:36Z,BUTTERFLIES,MAX,BUTTERFLIES
2022-11-07T02:59:42Z,Dance in the Living Room,NVTHVN,Dance in the Living Room
2022-11-07T03:00:10Z,Vinyl,love-sadKID,Vinyl
2022-11-07T03:01:28Z,GELATO,Floyd Fuji,BLACK PONTIAC
2022-11-07T03:02:12Z,Sex and Lemonade,Nicky Youre,Sex and Lemonade
2022-11-07T03:02:19Z,2hrs,tobi lou,2hrs
2022-11-07T03:02:41Z,Change My Mind,Peach Tree Rascals,Camp Nowhere
2022-11-07T03:02:55Z,Let U Go,Peach Tree Rascals,Let U Go
2022-11-07T03:03:25Z,Mint,Floyd Fuji,Mint
2022-11-07T03:04:01Z,JUNE,NASAYA,JUNE
2022-11-07T03:04:22Z,FIGURE 8,Floyd Fuji,BLACK PONTIAC
2022-11-07T03:05:26Z,slow down,Forrest.,slow down
2022-11-07T03:06:31Z,hot tub DREAM Machine,tobi lou,hot tub DREAM Machine
2022-11-07T03:09:10Z,Hot Tub,Yung Gravy,Hot Tub
2022-11-07T03:09:48Z,Jelly,tobi lou,Non-Perishable
2022-11-07T03:10:06Z,Mariposa,Peach Tree Rascals,Mariposa
2022-11-07T03:10:43Z,Flowers,khai dreams,Flowers
2022-11-07T03:10:57Z,Pasta,New Rules,Go The Distance
2022-11-07T03:11:57Z,Rum n Tequila,John K,if we never met
2022-11-07T03:13:34Z,Roadtrip,Dream,Roadtrip
2022-11-07T03:14:11Z,HONEY,Derivakat,HONEY
2022-11-07T03:16:19Z,I Don't Miss You at All,FINNEAS,Blood Harmony
2022-11-07T03:16:48Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2022-11-07T03:17:20Z,Lancaster Nights,Charlie Burg,Lancaster Nights
2022-11-07T03:20:02Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-07T03:20:18Z,Used to Me,Luke Chiang,Used to Me
2022-11-07T03:23:52Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-07T03:24:55Z,Green Tea & Honey,Dane Amar,East Daygo Popstar
2022-11-07T03:26:32Z,Mariposa - Acoustic,Peach Tree Rascals,Mariposa
2022-11-07T03:28:03Z,Good Advice,Peach Tree Rascals,Good Advice
2022-11-07T03:28:11Z,I Don't Wanna Be Okay Without You,Charlie Burg,Live in Peter's Attic
2022-11-07T03:28:57Z,No Make Up,Zion.T,No Make Up
2022-11-07T03:29:48Z,NEVER CRY AGAIN,John Michael Howell,NEVER CRY AGAIN
2022-11-07T03:30:45Z,sunburn,almost monday,sunburn
2022-11-07T03:31:14Z,Oh shit…are we in love?,Valley,Last Birthday
2022-11-07T03:31:30Z,La La Lost You,88rising,Head In The Clouds II
2022-11-07T03:32:11Z,Sunshine,khai dreams,Nice Colors
2022-11-07T03:33:39Z,Painkiller,Ruel,Free Time
2022-11-07T03:33:57Z,Talk (feat. Disclosure),Khalid,Free Spirit
2022-11-07T03:34:05Z,Strawberries & Cigarettes,Troye Sivan,Strawberries & Cigarettes
2022-11-07T03:35:00Z,Lovers On The Moon,AJ Mitchell,SKYVIEW
2022-11-07T03:37:00Z,Like Strangers Do,AJ Mitchell,Like Strangers Do
2022-11-07T03:37:31Z,Slow Dance (feat. Ava Max),AJ Mitchell,SKYVIEW
2022-11-07T03:40:02Z,Hi-Lo,AJ Mitchell,SKYVIEW
2022-11-07T03:40:34Z,Time,Dane Amar,East Daygo Popstar
2022-11-07T03:41:02Z,Fantasy,khai dreams,Summer Is Like a Dream
2022-11-07T03:42:07Z,Home,Luke Chiang,Home
2022-11-07T03:42:57Z,i won't let you feel alone again,demxntia,i won't let you feel alone again
2022-11-07T03:43:17Z,Follow Through,Devin Kennedy,Poetry
2022-11-07T03:43:46Z,Forget About You (Intimate),Devin Kennedy,Poetry (Intimate)
2022-11-07T03:44:31Z,Forget About You,Devin Kennedy,Poetry
2022-11-07T03:45:32Z,Something Bout That Feeling,Devin Kennedy,"You & Me, That's Enough"
2022-11-07T03:45:40Z,11:23,mj apanay,seen 11:23 pm
2022-11-07T03:48:21Z,Crescent Moon,Conor Albert,Crescent Moon
2022-11-07T03:48:43Z,When I Look Into Your Eyes,khai dreams,When I Look Into Your Eyes
2022-11-07T03:49:12Z,After Hours,Paolo Sandejas,After Hours
2022-11-07T03:52:03Z,Home,Luke Chiang,Home
2022-11-07T03:55:57Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-07T03:58:47Z,Home,Luke Chiang,Home
2022-11-07T04:01:47Z,Used to Me,Luke Chiang,Used to Me
2022-11-07T04:05:17Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-07T04:09:07Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T02:04:35Z,Hot Tea,half•alive,Hot Tea
2022-11-08T02:07:30Z,Hot Tea,half•alive,Hot Tea
2022-11-08T02:07:39Z,Hot Tea,half•alive,Hot Tea
2022-11-08T02:11:31Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T02:12:57Z,People Watching,Conan Gray,People Watching
2022-11-08T02:15:36Z,People Watching,Conan Gray,People Watching
2022-11-08T02:15:47Z,People Watching,Conan Gray,People Watching
2022-11-08T02:25:13Z,Causa Perdida,Morat,Balas Perdidas
2022-11-08T02:28:08Z,Hot Tea,half•alive,Hot Tea
2022-11-08T02:30:42Z,Flowers,khai dreams,Flowers
2022-11-08T02:32:04Z,Confetti,DOUBLECAMP,Confetti
2022-11-08T02:34:16Z,Candy Wine,Lostboycrow,Valleyheart
2022-11-08T02:37:24Z,Crash My Car,COIN,Dreamland
2022-11-08T02:40:17Z,Something Super Sweet,Rory Webley,Are You Scared Yet?
2022-11-08T02:42:44Z,Queen,Magic City Hippies,Water Your Garden
2022-11-08T02:59:31Z,End of It,Friday Pilots Club,End of It
2022-11-08T03:03:16Z,MUFFIN,BadBoyHalo,MUFFIN
2022-11-08T03:06:14Z,Late Night Talking,Harry Styles,Harry's House
2022-11-08T03:08:26Z,Shake It Off,Taylor Swift,1989
2022-11-08T03:08:29Z,Bejeweled,Taylor Swift,Midnights
2022-11-08T03:11:52Z,Lavender Haze,Taylor Swift,Midnights
2022-11-08T03:15:31Z,Maroon,Taylor Swift,Midnights
2022-11-08T03:18:51Z,Anti-Hero,Taylor Swift,Midnights
2022-11-08T03:23:07Z,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,Midnights
2022-11-08T03:26:22Z,"You're On Your Own, Kid",Taylor Swift,Midnights
2022-11-08T03:29:17Z,Midnight Rain,Taylor Swift,Midnights
2022-11-08T03:32:28Z,Question...?,Taylor Swift,Midnights
2022-11-08T03:33:16Z,Bejeweled,Taylor Swift,Midnights
2022-11-08T03:33:21Z,Welcome To New York,Taylor Swift,1989
2022-11-08T03:37:13Z,Blank Space,Taylor Swift,1989
2022-11-08T03:41:04Z,Style,Taylor Swift,1989
2022-11-08T03:44:50Z,Out Of The Woods,Taylor Swift,1989
2022-11-08T03:48:04Z,All You Had To Do Was Stay,Taylor Swift,1989
2022-11-08T03:51:43Z,Shake It Off,Taylor Swift,1989
2022-11-08T03:52:49Z,I Wish You Would,Taylor Swift,1989
2022-11-08T04:03:07Z,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version)
2022-11-08T04:06:48Z,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2022-11-08T04:10:38Z,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2022-11-08T04:13:51Z,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2022-11-08T04:18:37Z,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift,Red (Taylor's Version)
2022-11-08T04:22:19Z,Lover,Taylor Swift,Lover
2022-11-08T04:26:15Z,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version)
2022-11-08T04:30:06Z,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version)
2022-11-08T04:30:12Z,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version)
2022-11-08T04:33:11Z,Cruel Summer,Taylor Swift,Lover
2022-11-08T04:36:20Z,London Boy,Taylor Swift,Lover
2022-11-08T04:38:50Z,Miss Me Too,Katherine Li,Crush(ed)
2022-11-08T04:38:55Z,Burn Book,Sobs,Air Guitar
2022-11-08T04:43:33Z,Too Good,Christian Kuria,Borderline
2022-11-08T04:43:55Z,The Devil's in the Details,Mac Ayres,Drive Slow
2022-11-08T04:46:53Z,Homage,Mild High Club,Skiptracing
2022-11-08T04:46:54Z,Real Games,Lucky Daye,Painted
2022-11-08T04:49:52Z,The Devil's in the Details,Mac Ayres,Drive Slow
2022-11-08T04:55:24Z,Real Games,Lucky Daye,Painted
2022-11-08T04:58:13Z,Pressure (with SG Lewis),James Vickery,Pressure (with SG Lewis)
2022-11-08T15:20:52Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T15:23:44Z,Home,Luke Chiang,Home
2022-11-08T15:26:43Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T15:30:34Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T15:34:06Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T15:38:00Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T15:40:51Z,Home,Luke Chiang,Home
2022-11-08T15:43:52Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T15:47:44Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T15:51:14Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T15:55:08Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T15:58:00Z,Home,Luke Chiang,Home
2022-11-08T16:01:00Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T16:04:52Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T16:08:22Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T16:12:16Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T16:15:08Z,Home,Luke Chiang,Home
2022-11-08T16:18:09Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T16:22:29Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T16:26:25Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T16:30:18Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T16:33:12Z,Home,Luke Chiang,Home
2022-11-08T16:36:11Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T16:40:02Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T16:43:33Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T16:47:27Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T16:50:19Z,Home,Luke Chiang,Home
2022-11-08T16:53:19Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T16:57:10Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T17:00:41Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T17:04:35Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T17:07:27Z,Home,Luke Chiang,Home
2022-11-08T17:10:27Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T17:12:52Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T17:14:33Z,Dear Love,Hey Violet,Dear Love
2022-11-08T17:17:55Z,tomorrow tonight,Loote,lost
2022-11-08T17:24:20Z,tomorrow tonight,Loote,lost
2022-11-08T17:28:47Z,tomorrow tonight,Loote,lost
2022-11-08T17:32:36Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T17:36:30Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T17:39:22Z,Home,Luke Chiang,Home
2022-11-08T17:42:21Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T17:45:52Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T17:50:13Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T17:54:07Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T17:55:52Z,Home,Luke Chiang,Home
2022-11-08T17:58:04Z,Something Bout That Feeling,Devin Kennedy,"You & Me, That's Enough"
2022-11-08T18:00:37Z,Forget About You,Devin Kennedy,Poetry
2022-11-08T18:02:58Z,Follow Through,Devin Kennedy,Poetry
2022-11-08T18:05:55Z,Hi-Lo,AJ Mitchell,SKYVIEW
2022-11-08T18:08:37Z,Like Strangers Do,AJ Mitchell,Like Strangers Do
2022-11-08T18:11:35Z,Lovers On The Moon,AJ Mitchell,SKYVIEW
2022-11-08T18:24:35Z,La La Lost You,88rising,Head In The Clouds II
2022-11-08T20:43:48Z,La La Lost You,88rising,Head In The Clouds II
2022-11-08T20:47:26Z,Mariposa - Acoustic,Peach Tree Rascals,Mariposa
2022-11-08T20:49:46Z,STAR CITY CAFE,hevel,STAR CITY CAFE
2022-11-08T20:52:15Z,I Don't Miss You at All,FINNEAS,Blood Harmony
2022-11-08T20:55:57Z,Green Tea & Honey,Dane Amar,East Daygo Popstar
2022-11-08T20:58:16Z,Rum n Tequila,John K,if we never met
2022-11-08T21:00:51Z,Flowers,khai dreams,Flowers
2022-11-08T21:03:30Z,Hot Tub,Yung Gravy,Hot Tub
2022-11-08T21:06:56Z,hot tub DREAM Machine,tobi lou,hot tub DREAM Machine
2022-11-08T21:09:47Z,slow down,Forrest.,slow down
2022-11-08T21:13:21Z,JUNE,NASAYA,JUNE
2022-11-08T21:30:49Z,Change My Mind,Peach Tree Rascals,Camp Nowhere
2022-11-08T22:15:31Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T22:15:46Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T22:16:09Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T22:19:08Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T22:23:02Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T22:23:12Z,May I Ask,Luke Chiang,May I Ask
2022-11-08T22:26:42Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-08T22:29:34Z,Home,Luke Chiang,Home
2022-11-08T22:39:51Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T22:50:06Z,Used to Me,Luke Chiang,Used to Me
2022-11-08T22:50:19Z,Paragraphs,Luke Chiang,Paragraphs
2022-11-08T22:54:01Z,Green Tea & Honey,Dane Amar,East Daygo Popstar
2022-11-08T22:56:20Z,Rum n Tequila,John K,if we never met
2022-11-08T22:58:54Z,Flowers,khai dreams,Flowers
2022-11-08T23:01:33Z,Hot Tub,Yung Gravy,Hot Tub
2022-11-08T23:04:59Z,hot tub DREAM Machine,tobi lou,hot tub DREAM Machine
2022-11-08T23:07:51Z,slow down,Forrest.,slow down
2022-11-08T23:11:23Z,JUNE,NASAYA,JUNE
2022-11-08T23:13:26Z,Change My Mind,Peach Tree Rascals,Camp Nowhere
2022-11-08T23:16:27Z,506,Morat,506
2022-11-08T23:20:08Z,Causa Perdida,Morat,Balas Perdidas
2022-11-08T23:23:45Z,No Se Va,Morat,Balas Perdidas
2022-11-08T23:26:10Z,Good Advice,Peach Tree Rascals,Good Advice
2022-11-08T23:29:33Z,Love Me Like a Friend,Fly By Midnight,Happy About Everything Else...
2022-11-08T23:33:08Z,Every Summertime,NIKI,Every Summertime
2022-11-08T23:35:44Z,Oh shit…are we in love?,Valley,Last Birthday
2022-11-08T23:38:38Z,sunburn,almost monday,sunburn
2022-11-08T23:41:23Z,Sex and Lemonade,Nicky Youre,Sex and Lemonade
2022-11-08T23:43:27Z,GELATO,Floyd Fuji,BLACK PONTIAC
2022-11-08T23:46:25Z,Late Night Talking,Harry Styles,Harry's House
2022-11-08T23:49:09Z,Sunroof,Nicky Youre,Sunroof
2022-11-08T23:52:26Z,because i liked a boy,Sabrina Carpenter,emails i can't send
2022-11-08T23:55:43Z,For You,CHEN,"Moonlovers - Scarlet Heart Ryeo (Original Television Soundtrack), Pt. 1"
2022-11-08T23:58:56Z,Stay With Me,CHANYEOL,"Guardian (Original Television Soundtrack), Pt. 1"
2022-11-09T00:00:46Z,Happier Than Ever,ASTN,Happier Than Ever
2022-11-09T00:03:31Z,NEVER CRY AGAIN,John Michael Howell,NEVER CRY AGAIN
2022-11-09T00:07:14Z,Sunday In My Bedroom - Remix,B.O.,COMFORT
2022-11-09T00:10:05Z,Stay Frosty Royal Milk Tea,Fall Out Boy,MANIA
2022-11-09T00:13:16Z,History Maker,DEAN FUJIOKA,History Maker
2022-11-09T00:16:47Z,Just My Type,The Vamps,Night & Day
2022-11-09T00:20:18Z,Shouldn't Be,Luke Chiang,Shouldn't Be
2022-11-09T00:21:38Z,Good Kid,Rob Rokicki,The Lightning Thief (Original Cast Recording) [Deluxe Edition]
2022-11-09T00:21:59Z,Right Hand Man,Heidi Blickenstaff,Something Rotten! (Original Broadway Cast Recording)
2022-11-09T00:24:35Z,Come With Me,Chxrlotte,Come With Me
2022-11-09T00:27:45Z,U Know What's Up,4*TOWN (From Disney and Pixar’s Turning Red),Turning Red
2022-11-09T00:30:26Z,Nobody Like U,4*TOWN (From Disney and Pixar’s Turning Red),Turning Red
2022-11-09T00:33:26Z,Found/Tonight,Ben Platt,Found/Tonight
2022-11-09T00:36:33Z,Mansae,SEVENTEEN,SEVENTEEN 2nd Mini Album ‘BOYS BE’
2022-11-09T00:39:50Z,Heathens,Twenty One Pilots,Heathens
2022-11-09T00:42:23Z,Boyfriend,Dove Cameron,Boyfriend
2022-11-09T00:45:21Z,Wishing We Were More Than Friends,push baby,"Wow, Big Legend"
2022-11-09T00:48:40Z,Stay With Me,Better Love,All I Ever Wanted Is to Be Where You Are
2022-11-09T00:50:57Z,Fictional Men,PEGGY,Fictional Men
2022-11-09T00:55:55Z,unlasting,LiSA,LEO-NiNE
2022-11-09T00:59:59Z,Habang Buhay,Zack Tabudlo,Habang Buhay
2022-11-09T01:03:47Z,センチメートル,the peggies,The GARDEN
2022-11-09T01:08:00Z,カワキヲアメク,美波,カワキヲアメク
2022-11-09T01:11:40Z,365 FRESH,Triple H,199X
2022-11-09T01:14:49Z,No Make Up,Zion.T,No Make Up
2022-11-09T01:18:14Z,LOVE ME RIGHT,EXO,LOVE ME RIGHT - The 2nd Album Repackage
2022-11-09T01:21:47Z,CALL ME BABY,EXO,EXODUS - The 2nd Album
2022-11-09T01:25:47Z,Cry Baby,OFFICIAL HIGE DANDISM,Cry Baby
2022-11-09T01:28:41Z,Cherry Wine,grentperez,Cherry Wine
2022-11-09T01:32:45Z,I Don't Wanna Be Okay Without You,Charlie Burg,Live in Peter's Attic
2022-11-09T01:46:37Z,Mmm Yeah (feat. Pitbull),Austin Mahone,The Secret
2022-11-09T03:50:18Z,2009,Mac Miller,Swimming
2022-11-09T18:58:34Z,Lavender Haze,Taylor Swift,Midnights
2022-11-09T19:02:13Z,Maroon,Taylor Swift,Midnights
2022-11-09T19:05:33Z,Anti-Hero,Taylor Swift,Midnights
2022-11-09T19:06:01Z,Snow On The Beach (feat. Lana Del Rey),Taylor Swift,Midnights
2022-11-09T19:09:15Z,"You're On Your Own, Kid",Taylor Swift,Midnights
2022-11-09T19:12:09Z,Midnight Rain,Taylor Swift,Midnights
2022-11-09T19:15:33Z,Lavender Haze,Taylor Swift,Midnights
2022-11-09T19:19:11Z,Maroon,Taylor Swift,Midnights
2022-11-09T19:22:31Z,Anti-Hero,Taylor Swift,Midnights
2022-11-09T19:25:30Z,Cruel Summer,Taylor Swift,Lover
2022-11-09T19:29:11Z,Lover,Taylor Swift,Lover
2022-11-09T19:34:52Z,Red (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2022-11-09T19:38:33Z,I Knew You Were Trouble (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2022-11-09T19:42:25Z,22 (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2022-11-09T19:45:38Z,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,Red (Taylor's Version)
2022-11-09T19:49:44Z,Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),Taylor Swift,Red (Taylor's Version)
2022-11-09T19:54:30Z,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),Taylor Swift,Red (Taylor's Version)
2022-11-09T20:04:43Z,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor's Version)
2022-11-09T20:08:40Z,Love Story (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version)
2022-11-09T20:12:32Z,You Belong With Me (Taylor’s Version),Taylor Swift,Fearless (Taylor's Version)
2022-11-09T20:17:09Z,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,Fearless (Taylor's Version)
2022-11-09T20:20:38Z,...Ready For It?,Taylor Swift,reputation
2022-11-09T20:24:43Z,End Game,Taylor Swift,reputation
2022-11-09T21:03:13Z,Delicate,Taylor Swift,reputation
2022-11-10T03:40:04Z,Question...?,Taylor Swift,Midnights
2022-11-10T03:41:23Z,Honey Lavender,ieuan,"Technicolour, Vol. 1"
2022-11-10T03:44:44Z,Lines,bülow,Damaged Vol. 1
2022-11-10T03:48:05Z,Siren,Kailee Morgue,Siren
2022-11-10T03:48:06Z,Delicate,Taylor Swift,reputation
2022-11-10T03:50:49Z,Better By Myself,Hey Violet,Better By Myself
2022-11-10T03:54:19Z,Gorgeous,Taylor Swift,reputation
2022-11-10T03:58:11Z,Blank Space,Taylor Swift,1989
2022-11-10T04:02:02Z,Style,Taylor Swift,1989
2022-11-10T04:05:42Z,Wildest Dreams,Taylor Swift,1989
2022-11-10T04:06:38Z,Honey,Lawson Hull,Honey
2022-11-10T04:10:17Z,Maroon,Taylor Swift,Midnights
2022-11-10T04:13:12Z,Midnight Rain,Taylor Swift,Midnights
2022-11-10T04:16:35Z,Lavender Haze,Taylor Swift,Midnights
2022-11-10T04:19:55Z,Anti-Hero,Taylor Swift,Midnights
2022-11-10T04:20:05Z,"You're On Your Own, Kid",Taylor Swift,Midnights
2022-11-10T04:22:08Z,Orange Juice,Hicks,Orange Juice
2022-11-10T04:24:08Z,Forest Nights,Tama,Forest Nights
2022-11-10T04:25:52Z,Moonshine,ARISU,Moonshine
2022-11-10T04:28:12Z,bedtime stories,flwrz,bedtime stories
2022-11-10T04:30:24Z,pocky sticks,moonboy,pocky sticks
2022-11-10T04:32:09Z,Pumpkin,Hicks,Pumpkin
2022-11-10T04:33:55Z,Taiyaki,Tama,Taiyaki
2022-11-10T04:35:31Z,UENO,ARISU,UENO
2022-11-10T04:38:03Z,inner peace,kyu,inner peace
2022-11-10T04:40:15Z,paper planes,flwrz,paper planes
2022-11-10T04:42:16Z,popcorn,moonboy,popcorn
2022-11-10T04:44:28Z,Autumn Leaves,Takoto,Autumn Leaves
2022-11-10T04:46:15Z,Milk,Hicks,Milk
2022-11-10T04:49:03Z,friendship,kyu,friendship
2022-11-10T04:51:13Z,Coffee,Tama,Coffee
2022-11-10T04:53:28Z,Summer Time Rendering,Takoto,Summer Time Rendering
2022-11-10T04:55:15Z,stay with me,moonboy,stay with me
2022-11-10T19:35:56Z,Digital Monsters,ARISU,Digital Monsters
2022-11-10T22:04:15Z,I Mean Love,Ethan Loukas,I Mean Love
2022-11-10T22:10:03Z,Higher,Albert Posis,Higher
2022-11-10T22:14:32Z,You're It,Gabe Bondoc,Twelve
2022-11-10T22:19:02Z,Vivid,Any Name's Okay,All I Feel and See
2022-11-10T22:22:07Z,Float,Joseph Vincent,Float
2022-11-10T22:25:27Z,Hold On Tight,Jesse Barrera,Hold On Tight
2022-11-10T22:28:52Z,feel the same,fcj,feel the same
2022-11-11T00:07:10Z,Fooled Around And Fell In Love,Elvin Bishop,Struttin' My Stuff
