Track Name,Album Name,Artist Name(s),Added At,Genres,Duration (ms),Popularity,Danceability,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Song Age,Play Count
Patience Brings Prosperity,Path to Shing,Kainbeats,2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",113596,51,0.69,10,-12.796,0.0323,0.932,0.93,0.0969,0.23,135.994,4,1.426420260095825,1
Beauty In All Forms,Beauty In All Forms,Hoogway,2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",130285,49,0.578,1,-21.086,0.0405,0.885,0.921,0.106,0.0751,140.085,4,3.802874743326489,2
New Horizons,The Ocean,"Alto,Lenny Loops,Two Scents",2025-03-21T21:22:16Z,"lo-fi,lo-fi beats,jazz beats,jazz house",157714,32,0.384,10,-20.752,0.0323,0.752,0.908,0.141,0.0948,140.095,4,1.3305954825462012,1
Ancient Stones,Golden Age,"Mondo Loops,Kanisan",2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",128000,34,0.328,1,-14.896,0.0453,0.806,0.884,0.0999,0.269,77.01,4,1.349760438056126,1
Inhale,Moments To Keep,"Hoogway,Nowun",2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",161379,49,0.602,8,-19.865,0.0333,0.978,0.909,0.0897,0.0602,115.972,4,3.501711156741957,1
Flower Fields,Discrete Landscapes,"no one's perfect,Kanisan",2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",110418,49,0.715,0,-11.715,0.033,0.485,0.808,0.0845,0.263,77.044,1,3.260780287474333,1
Rituals,Rituals,"Living Room,M e a d o w",2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",132625,51,0.74,11,-17.552,0.048,0.901,0.736,0.109,0.189,133.975,4,3.972621492128679,1
Blue Forest Over The Hill,The Ocean,"Alto,Two Scents,Lenny Loops",2025-03-21T21:22:16Z,"lo-fi,jazz beats,jazz house,lo-fi beats",124800,30,0.371,7,-19.139,0.0321,0.888,0.941,0.108,0.0438,99.725,4,1.3305954825462012,1
Voices of the Ancestors,The Magic Unfolds,DaniSogen,2025-03-21T21:22:16Z,lo-fi,140000,29,0.683,2,-19.727,0.043,0.226,0.903,0.0944,0.27,119.975,4,3.0855578370978782,1
Golden Age,Golden Age,Mondo Loops,2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",148965,27,0.518,7,-22.251,0.0318,0.809,0.949,0.1,0.189,116.027,4,1.349760438056126,1
Old Feelings,Old Feelings,slowburn,2025-03-21T21:22:16Z,lo-fi,136164,53,0.569,1,-24.937,0.0423,0.895,0.909,0.0964,0.14,58.525,4,1.3032169746748803,1
Lights In The Deepest Blue,The Ocean,"Alto,Two Scents,Lenny Loops",2025-03-21T21:22:16Z,"lo-fi,jazz beats,jazz house,lo-fi beats",123428,52,0.42,0,-19.092,0.0424,0.883,0.881,0.103,0.21,69.817,4,1.3305954825462012,1
Starlit Pools,Atlantis,Kainbeats,2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",144922,50,0.741,2,-17.686,0.0435,0.923,0.955,0.0958,0.127,128.055,4,3.140314853,1
pure,Innocence,Bcalm,2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",128709,53,0.776,0,-19.114,0.0447,0.898,0.788,0.094,0.162,123.909,4,2.510609171800137,1
Closer Than This,MUSE,Jimin,2025-03-21T21:22:16Z,k-pop,223301,69,0.716,0,-6.051,0.0367,0.391,0,0.0691,0.431,87.984,4,0.6872005475701575,15
Alien,Alien,"Nico & Chelsea,Nico Collins,Chelsea Collins",2025-03-21T21:22:16Z,nightcore,193275,37,0.507,7,-4.963,0.0299,0.0284,0,0.424,0.436,89.982,4,1.2621492128678986,17
"anybody can find love (except you.) - breakcore, instrumental","anybody can find love (except you.) [breakcore, instrumental]","breakcore girl,Karōshi",2025-03-21T21:22:16Z,breakcore,120000,41,0.646,9,-4.928,0.0418,0.827,0.301,0.087,0.576,127.986,4,1.325119780971937,4
outside breakcore (instrumental),outside breakcore (instrumental),"breakcore girl,Karōshi",2025-03-21T21:22:16Z,breakcore,133892,38,0.502,6,-5.804,0.0847,0.303,0.907,0.112,0.525,178.08,4,1.5633127994524298,1
lofi rain,lofi study 2021,a girl and a cat,2025-03-21T21:22:16Z,lo-fi,118400,54,0.336,5,-11.923,0.0374,0.717,0.906,0.141,0.319,75.01,4,4.232717316906228,2
"escapism. - breakcore, instrumental","escapism. (breakcore, instrumental)","breakcore girl,Karōshi",2025-03-21T21:22:16Z,breakcore,124236,24,0.384,11,-4.11,0.227,0.0146,0.874,0.0914,0.231,192.129,4,1.325119780971937,1
"yes, and?",eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,214994,77,0.787,1,-6.614,0.0548,0.19,6.54e-05,0.113,0.787,118.998,4,1.051334702258727,10
Strangers,undercover,owlh,2025-03-21T21:22:15Z,"lo-fi,lo-fi beats",192990,39,0.772,11,-4.383,0.0547,0.0578,0.584,0.146,0.617,76.475,4,1.3388090349075976,2
Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,"Drake,Sexyy Red,SZA",2025-03-21T21:22:16Z,"rap,hip hop,r&b",319191,79,0.636,2,-4.495,0.055,0.0458,0,0.384,0.141,146.009,4,1.4729637234770705,1
"One Of The Girls (with JENNIE, Lily Rose Depp)",The Idol Episode 4 (Music from the HBO Original Series),"The Weeknd,JENNIE,Lily-Rose Depp",2025-03-21T21:22:16Z,k-pop,244684,91,0.264,8,-6.221,0.0442,0.0393,2.31e-06,0.151,0.19,84.828,4,1.7604380561259412,6
Snooze,SOS,SZA,2025-03-21T21:22:16Z,r&b,201800,88,0.559,5,-7.231,0.132,0.141,0,0.11,0.392,143.008,4,2.297056810403833,14
Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),Popular (Music from the HBO Original Series),"The Weeknd,Playboi Carti,Madonna",2025-03-21T21:22:16Z,rage rap,215466,83,0.854,1,-6.23,0.184,0.0517,8.53e-05,0.509,0.848,99.022,4,1.817932922655716,2
Calm Down (with Selena Gomez),Calm Down (with Selena Gomez),"Rema,Selena Gomez",2025-03-21T21:22:16Z,"afrobeats,afrobeat,afropop,afropiano,pop",239317,80,0.801,11,-5.206,0.0381,0.382,0.000669,0.114,0.802,106.999,4,2.587268993839836,1
La Diabla,La Diabla,Xavi,2025-03-21T21:22:16Z,"corridos tumbados,corrido,corridos bélicos,sad sierreño,música mexicana,banda",172264,76,0.751,11,-4.372,0.0409,0.255,0,0.236,0.697,131.842,3,1.322381930184805,1
I Remember Everything (feat. Kacey Musgraves),Zach Bryan,"Zach Bryan,Kacey Musgraves",2025-03-21T21:22:16Z,"country,red dirt",227195,86,0.429,0,-7.746,0.0459,0.554,2e-06,0.102,0.155,77.639,4,1.587953456536619,1
fukumean,a Gift & a Curse,Gunna,2025-03-21T21:22:16Z,melodic rap,125040,81,0.847,1,-6.747,0.0903,0.119,0,0.285,0.22,130.001,4,1.779603011635866,1
I KNOW ?,UTOPIA,Travis Scott,2025-03-21T21:22:16Z,rap,211582,81,0.927,5,-4.441,0.0539,0.0186,0,0.104,0.817,117.995,4,1.6646132785763177,2
Super Shy,NewJeans 'Super Shy',NewJeans,2025-03-21T21:22:16Z,k-pop,154666,78,0.776,5,-6.018,0.0748,0.18,3.44e-05,0.146,0.515,149.921,4,1.7221081451060918,10
LUNA,FERXXOCALIPSIS,"Feid,ATL Jacob",2025-03-21T21:22:16Z,"reggaeton,urbano latino",196800,88,0.774,7,-2.888,0.13,0.131,0,0.116,0.446,100.019,4,1.319644079397673,1
First Person Shooter (feat. J. Cole),For All The Dogs,"Drake,J. Cole",2025-03-21T21:22:16Z,"rap,hip hop",247444,75,0.475,11,-7.342,0.33,0.0306,0,0.375,0.245,163.997,4,1.4729637234770705,1
Prada,Prada,"cassö,RAYE,D-Block Europe",2025-03-21T21:22:16Z,"hypertechno,grime,uk drill",132359,83,0.638,8,-5.804,0.0375,0.001,1.79e-06,0.113,0.422,141.904,4,1.626283367556468,14
Don't Go Insane,Dear Insanity...,DPR IAN,2025-03-21T21:22:16Z,k-rap,204880,63,0.721,7,-6.199,0.061,0.191,5.85e-06,0.11,0.597,115.007,4,1.4729637234770705,2
BAD GIRL,BAD GIRL,AViVA,2025-03-21T21:22:16Z,nightcore,208860,28,0.578,5,-5.992,0.0456,0.00679,0.00541,0.0624,0.688,160.099,4,1.2046543463381243,18
Our Love (From the series Arcane League of Legends),Our Love (From the series Arcane League of Legends),"Curtis Harding,Arcane,League of Legends,Jazmine Sullivan",2025-03-21T21:22:16Z,"retro soul,r&b,neo soul",218248,64,0.575,1,-5.285,0.0344,0.0985,6.34e-06,0.106,0.614,105.822,4,3.3894592744695413,1
Guns for Hire (from the series Arcane League of Legends),Guns for Hire (from the series Arcane League of Legends),"Woodkid,Arcane,League of Legends",2025-03-21T21:22:16Z,chamber pop,226460,67,0.254,3,-7.59,0.0296,0.288,0,0.117,0.106,139.713,4,3.3675564681724848,1
Snakes (from the series Arcane League of Legends),Snakes (from the series Arcane League of Legends),"MIYAVI,PVRIS,Arcane,League of Legends",2025-03-21T21:22:16Z,"j-rock,visual kei",161376,67,0.423,1,-6.24,0.236,0.000396,0.000907,0.378,0.342,157.904,4,3.348391513,1
give it to me - breakcore instrumental,give it to me (breakcore instrumental),"breakcore girl,Karōshi",2025-03-21T21:22:16Z,breakcore,64874,26,0.345,11,-4.813,0.172,0.334,0.887,0.232,0.703,159.86,4,1.325119780971937,1
"mr. saxobeat - breakcore, instrumental","mr. saxobeat (breakcore, instrumental)","breakcore girl,Karōshi",2025-03-21T21:22:16Z,breakcore,113722,18,0.558,11,-5.928,0.0583,0.351,0.901,0.167,0.237,159.851,4,1.3470225872689938,2
Maps,V,Maroon 5,2025-03-21T21:22:16Z,pop,189960,84,0.742,1,-5.522,0.0303,0.0205,0,0.059,0.879,120.032,4,10.56536618754278,5
505,Favourite Worst Nightmare (Standard Version),Arctic Monkeys,2025-03-21T21:22:16Z,"indie,garage rock",253586,82,0.52,0,-5.866,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,4,17.924709103353866,2
Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),"Sam Smith,Kim Petras",2025-03-21T21:22:16Z,soft pop,156943,77,0.719,2,-7.384,0.0707,0.0138,4.83e-06,0.318,0.224,131.007,4,2.510609171800137,1
wherever u r (ft. V of BTS),wherever u r (ft. V of BTS),"UMI,V",2025-03-21T21:22:16Z,k-pop,153034,65,0.642,8,-9.178,0.0558,0.78,3.01e-06,0.109,0.484,104.846,3,1.2402464065708418,1
Watch Me Work,TROLLS Band Together (Original Motion Picture Soundtrack),"Andrew Rannells,Brianna Mazzola",2025-03-21T21:22:16Z,musicals,150266,64,0.747,1,-4.416,0.05,0.0087,0,0.144,0.747,119.921,4,1.434633812457221,3
Miss Korea,MONOCHROME,Lee Hyori,2025-03-21T21:22:16Z,k-pop,235624,54,0.735,7,-5.375,0.0364,0.558,0,0.0642,0.697,127.045,4,11.849418206707734,2
Obsessed,Obsessed,Ayumu Imazu,2025-03-21T21:22:16Z,"j-pop,j-r&b",196500,60,0.776,10,-8.425,0.309,0.523,7.35e-06,0.0949,0.923,90.021,4,1.1718001368925393,18
Don't Start Now,Future Nostalgia,Dua Lipa,2025-03-21T21:22:16Z,pop,183290,82,0.793,11,-4.521,0.083,0.0123,0,0.0951,0.679,123.95,4,4.999315537303217,2
New Rules,Dua Lipa (Deluxe),Dua Lipa,2025-03-21T21:22:16Z,pop,209320,79,0.762,9,-6.021,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4,7.816563997262149,3
IDGAF,Dua Lipa (Deluxe),Dua Lipa,2025-03-21T21:22:16Z,pop,217946,77,0.836,7,-5.975,0.0943,0.0403,0,0.0824,0.51,97.028,4,7.816563997262149,2
Break My Heart,Future Nostalgia,Dua Lipa,2025-03-21T21:22:16Z,pop,221820,76,0.73,4,-3.434,0.0884,0.167,1.39e-06,0.349,0.467,113.011,4,4.999315537303217,2
Future Nostalgia,Future Nostalgia,Dua Lipa,2025-03-21T21:22:16Z,pop,184881,57,0.875,7,-4.502,0.0579,0.00618,0,0.321,0.859,114.993,4,4.999315537303217,2
Somebody!,Somebody,"Loco,HWASA",2025-03-21T21:22:14Z,"k-rap,k-pop",177413,51,0.719,7,-6.08,0.0335,0.318,0,0.123,0.766,104.985,4,2.6721423682409307,1
Hate You,GOLDEN,Jung Kook,2025-03-21T21:22:16Z,k-pop,154236,72,0.419,2,-9.321,0.0314,0.862,0,0.092,0.25,79.595,4,1.3963039014373717,2
Shot Glass of Tears,GOLDEN,Jung Kook,2025-03-21T21:22:16Z,k-pop,167246,70,0.507,6,-7.188,0.035,0.508,0,0.0825,0.164,77.955,4,1.3963039014373717,2
Stand By Me (feat. Micky Blue),Stand By Me (feat. Micky Blue),"VINAI,Streex,Micky Blue",2025-03-21T21:22:16Z,"melbourne bounce,slap house,big room,future bass",195310,27,0.513,4,-4.897,0.0545,0.0232,0,0.181,0.158,144.942,4,8.372347707049967,1
The Sound of Silence,Immortalized,Disturbed,2025-03-21T21:22:16Z,"metal,nu metal,alternative metal,rap metal,hard rock,rock,heavy metal",248466,76,0.322,6,-9.367,0.0281,0.468,1.1e-06,0.102,0.175,85.794,4,9.618069815195073,2
On Bended Knee,II,Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",329800,75,0.632,8,-8.246,0.0336,0.377,0,0.118,0.185,116.629,4,30.573579739904176,1
End of the Road,Somewhere. Nowhere.,Kupla,2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",166562,34,0.46,7,-10.297,0.147,0.663,0.847,0.12,0.234,69.718,4,1.3689253935660506,1
4 Seasons Of Loneliness,Evolution,Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",292400,48,0.58,6,-10.494,0.0437,0.822,1.6e-05,0.115,0.194,98.49,4,28.01095140314853,1
I'll Make Love To You,II,Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",236760,68,0.559,2,-8.06,0.0247,0.104,0,0.099,0.201,142.445,3,30.573579739904176,1
Motownphilly,Cooleyhighharmony (Bonus Tracks Version),Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",235226,59,0.754,2,-9.699,0.0605,0.0143,2.34e-05,0.278,0.787,114.143,4,33.908281998631075,1
The Color of Love,Full Circle,Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",290933,53,0.498,2,-5.883,0.0348,0.0325,0,0.136,0.199,74.866,4,22.792607802874745,1
Doin' Just Fine,Evolution,Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",332200,50,0.633,6,-5.965,0.0346,0.471,0,0.113,0.257,113.914,4,28.01095140314853,1
Water Runs Dry,II,Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",201386,57,0.587,0,-12.994,0.0262,0.465,0,0.079,0.529,89.592,4,30.573579739904176,1
A Song For Mama,Evolution,Boyz II Men,2025-03-21T21:22:16Z,"new jack swing,r&b,quiet storm",303373,51,0.569,7,-8.948,0.0349,0.467,0,0.143,0.148,75.001,4,28.01095140314853,1
If You Leave Me Now (feat. Boyz II Men),Voicenotes,"Charlie Puth,Boyz II Men",2025-03-21T21:22:16Z,"soft pop,pop,new jack swing,r&b,quiet storm",243160,49,0.362,6,-7.757,0.0399,0.909,0,0.15,0.394,81.912,4,6.877481177275839,1
Training Season,Radical Optimism,Dua Lipa,2025-03-21T21:22:16Z,pop,209487,82,0.812,5,-4.483,0.0477,0.0349,2.64e-06,0.123,0.664,123.041,4,0.8980150581793293,4
Hotter Than Hell,Dua Lipa (Deluxe),Dua Lipa,2025-03-21T21:22:16Z,pop,187957,63,0.532,3,-4.23,0.0908,0.011,0,0.0584,0.529,110.127,4,7.816563997262149,1
Physical,Future Nostalgia,Dua Lipa,2025-03-21T21:22:16Z,pop,193829,75,0.647,0,-3.756,0.0457,0.0137,0.000658,0.102,0.746,146.967,4,4.999315537303217,1
Happy Day In Hell,Happy Day In Hell (Hazbin Hotel Original Soundtrack),"Erika Henningsen,Stephanie Beatriz,Sam Haft,Mick Lauer,Keith David,Blake Roman,Andrew Underberg",2025-03-21T21:22:16Z,musicals,177664,55,0.405,10,-6.394,0.057,0.719,0,0.285,0.65,80.454,4,1.434633812457221,3
Hell Is Forever,Hazbin Hotel (Original Soundtrack),"Alex Brightman,Erika Henningsen,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,140653,65,0.695,0,-4.522,0.0876,0.213,0,0.498,0.937,137.969,4,1.1471594798083504,3
Stayed Gone,Hazbin Hotel (Original Soundtrack),"Christian Borle,Amir Talai,Joel Perez,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,180475,66,0.382,9,-5.661,0.403,0.0725,0,0.23,0.444,201.776,4,1.1471594798083504,3
It Starts With Sorry,Hazbin Hotel (Original Soundtrack),"Alex Brightman,Erika Henningsen,Stephanie Beatriz,Blake Roman,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,90028,56,0.491,5,-6.853,0.0315,0.344,0,0.079,0.483,110.826,3,1.1471594798083504,3
Respectless,Hazbin Hotel (Original Soundtrack),"Daphne Rubin-Vega,Lilli Cooper,James Monroe Iglehart,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,95682,64,0.556,1,-3.888,0.315,0.0877,0,0.243,0.695,100.957,4,1.1471594798083504,3
Whatever It Takes,Hazbin Hotel (Original Soundtrack),"Daphne Rubin-Vega,Stephanie Beatriz,James Monroe Iglehart,Sam Haft,Andrew Underberg",2025-03-21T21:22:16Z,musicals,177451,58,0.418,7,-4.392,0.0293,0.0643,0,0.271,0.179,180.066,4,1.1471594798083504,3
Hell’s Greatest Dad,Hazbin Hotel (Original Soundtrack),"Jeremy Jordan,Amir Talai,Erika Henningsen,Kimiko Glenn,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,133717,66,0.679,7,-4.583,0.187,0.139,0,0.233,0.922,120.07,4,1.1471594798083504,2
More Than Anything,Hazbin Hotel (Original Soundtrack),"Jeremy Jordan,Erika Henningsen,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,193235,62,0.494,6,-7.548,0.0347,0.669,0,0.282,0.242,130.628,4,1.1471594798083504,2
Welcome To Heaven,Hazbin Hotel (Original Soundtrack),"Darren Criss,Shoba Narayan,Patina Miller,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,60554,55,0.661,0,-4.623,0.0749,0.0533,0,0.57,0.483,122.094,4,1.1471594798083504,2
You Didn’t Know,Hazbin Hotel (Original Soundtrack),"Erika Henningsen,Shoba Narayan,Patina Miller,Jessica Vosk,Stephanie Beatriz,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,188677,64,0.507,4,-5.513,0.192,0.384,0,0.0857,0.621,145.917,4,1.1471594798083504,1
Out For Love,Hazbin Hotel (Original Soundtrack),"Daphne Rubin-Vega,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,90305,64,0.764,9,-4.812,0.165,0.0249,0,0.218,0.968,125.166,4,1.1471594798083504,1
Ready For This,Hazbin Hotel (Original Soundtrack),"Erika Henningsen,Leslie Kritzer,Amir Talai,Kimiko Glenn,Alex Brightman,Blake Roman,Andrew Underberg,Sam Haft",2025-03-21T21:22:16Z,musicals,209996,59,0.527,0,-4.867,0.131,0.529,0,0.048,0.756,136.649,4,1.1471594798083504,1
Now,Chemistry,Trouble Maker,2025-03-21T21:22:16Z,k-pop,218697,50,0.694,2,-3.31,0.0393,0.39,4.81e-06,0.27,0.6,117.94,4,11.411362080766596,23
Bubble Pop!,Bubble Pop!,HyunA,2025-03-21T21:22:16Z,k-pop,212244,52,0.84,10,-4.662,0.0639,0.0842,0.00392,0.285,0.767,146.005,4,13.727583846680355,13
Yet To Come,Proof,BTS,2025-03-21T21:22:16Z,k-pop,193593,68,0.559,1,-4.515,0.189,0.0432,0,0.333,0.683,172.029,4,2.7953456536618755,1
STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),LOVE IN STEREO,"MAX,HUH YUNJIN",2025-03-21T21:22:16Z,k-pop,173336,66,0.656,8,-5.295,0.103,0.0824,0,0.38,0.589,152.859,4,1.108829568788501,128
what was i made for?,stories,rosarummet,2025-03-21T21:22:16Z,"lo-fi,lo-fi beats",209230,50,0.703,0,-14.299,0.0438,0.83,0.938,0.104,0.196,78.034,4,1.1471594798083504,22
Run Back To You,Run Back To You,"LAY,Lauv",2025-03-21T21:22:16Z,"c-pop,chinese hip hop,k-pop,mandopop,chinese r&b",188750,56,0.925,10,-5.755,0.0454,0.0341,0.00232,0.107,0.885,117.993,4,1.0896646132785763,2
YOU GET ME,With YOU-th,TWICE,2025-03-21T21:22:16Z,k-pop,153133,52,0.751,3,-3.284,0.0832,0.186,0,0.06,0.893,109.995,4,1.0896646132785763,1
UNLOVE (prod. HONNE),Zip,Zion.T,2025-03-21T21:22:16Z,"k-rap,k-ballad",180044,50,0.92,8,-8.419,0.057,0.169,0.285,0.107,0.917,106.976,4,1.3059548254620124,1
Lie With You,TEN - The 1st Mini Album,TEN,2025-03-21T21:22:16Z,k-pop,200040,57,0.61,9,-6.69,0.0517,0.232,8.39e-06,0.116,0.784,167.989,4,1.1170431211498972,1
Boat,Boat,george,2025-03-21T21:22:16Z,k-ballad,191994,53,0.792,9,-6.929,0.252,0.389,0,0.56,0.922,140.099,4,7.356605065023956,1
LA SOL MI,TRUST ME,YUGYEOM,2025-03-21T21:22:16Z,"k-rap,k-pop",172306,46,0.85,0,-4.973,0.0343,0.512,0,0.17,0.768,124.948,4,1.0951403148528405,1
Side Effects (feat. SATICA),MOTH,"WOOSUNG,SATICA",2025-03-21T21:22:16Z,"k-rock,k-pop",196669,51,0.796,10,-6.175,0.0603,0.323,0,0.115,0.8,113.01,4,2.8720054757015743,1
All I Wanna Do,EVERYTHING YOU WANTED,Jay Park,2025-03-21T21:22:16Z,"k-rap,k-pop",209392,60,0.613,8,-6.867,0.267,0.245,0,0.0735,0.509,96.176,4,8.432580424366872,1
don't wanna break up again,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,174006,73,0.513,9,-5.09,0.253,0.397,0,0.113,0.574,129.3,5,1.051334702258727,6
Saturn Returns Interlude,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,42166,66,0.533,6,-13.588,0.107,0.902,0.000281,0.139,0.845,123.316,5,1.051334702258727,6
eternal sunshine,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,210200,75,0.654,9,-7.065,0.0982,0.533,0,0.101,0.347,160.011,4,1.051334702258727,6
supernatural,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,163381,75,0.58,8,-6.924,0.117,0.0969,0,0.16,0.522,76.496,4,1.051334702258727,7
true story,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,163278,70,0.698,9,-6.136,0.086,0.468,7.6e-06,0.313,0.423,137.954,4,1.051334702258727,6
the boy is mine,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,173639,82,0.795,7,-5.854,0.0434,0.157,0,0.0732,0.447,97.998,4,1.051334702258727,17
Saturn,Saturn,SZA,2025-03-21T21:22:16Z,r&b,186191,82,0.411,1,-6.834,0.0368,0.62,0,0.11,0.337,177.937,4,1.0924024640657084,1
Let Me In,Let Me In,EXO,2025-03-21T21:22:16Z,k-pop,197533,50,0.549,1,-4.964,0.045,0.461,0,0.171,0.373,84.013,4,1.790554414784394,2
i wish i hated you,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,153633,71,0.561,7,-9.152,0.0328,0.837,0,0.111,0.278,65.418,4,1.051334702258727,3
imperfect for you,eternal sunshine,Ariana Grande,2025-03-21T21:22:16Z,pop,182566,71,0.624,4,-7.426,0.0301,0.496,0,0.437,0.251,150.14,3,1.051334702258727,3
